"Species","Species_Code","Model_Rank","Model_Type","Covariates","Parameter","Mean","SD","MCSE","ESS","Rhat","Rhat_UpperCI","Median","q2.5","q97.5","CI_95"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","gs_k[3]",0.101928552050107,0.00191849705930399,6.19246668195411e-05,959.8,1.0004,1.0006,0.101358498526734,0.100035194766947,0.107079586875737,"[0.1000, 0.1071]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","muc",1.01282617329503,0.0127308897906075,0.000410771004564312,960.5,1.0004,1.0006,1.00904857986059,1.00023462627663,1.04699167627994,"[1.0002, 1.0470]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","p",0.011604370682287,0.0115049226734079,0.000362920850287672,1004.9,1,1.0001,0.00798883792968224,0.000317001562810274,0.0428493193594926,"[0.0003, 0.0428]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","pi[1, 1]",0.110201675223659,0.00110684104282305,3.23634997604859e-05,1169.7,1,1.0002,0.110298528049316,0.107759401935473,0.112069184562718,"[0.1078, 0.1121]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","pi[2, 1]",0.0558998630503617,0.000527840858926892,1.46383536069648e-05,1300.2,1.0002,1.0004,0.0558755456682516,0.0549207685584993,0.0570507300066293,"[0.0549, 0.0571]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","pi[3, 1]",0.0189050918020927,0.000376794128948827,1.15735669905557e-05,1059.9,1.0004,1.0006,0.0188233699491383,0.0183961657579175,0.0198702962297631,"[0.0184, 0.0199]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","pi[1, 2]",0.0690300947291822,0.00362956288868303,9.58491745588773e-05,1433.9,1,1.0001,0.0690939146132315,0.0618534004372652,0.0758888210686891,"[0.0619, 0.0759]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","pi[2, 2]",0.0353752427481839,0.00183578909814265,4.88340399545655e-05,1413.2,1,1.0001,0.035363809973593,0.0317275501652421,0.0389326155753246,"[0.0317, 0.0389]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","pi[3, 2]",0.0120828883161926,0.00067888759678805,1.84235853160301e-05,1357.8,1.0001,1.0002,0.0120744262670757,0.0107744381303064,0.0134737316114057,"[0.0108, 0.0135]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","pi[1, 3]",0.0272336932580911,0.00382925631074352,0.000100463079571605,1452.8,1,1.0001,0.0270837906706177,0.0201386985746486,0.0349802832545637,"[0.0201, 0.0350]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","pi[2, 3]",0.014244721096978,0.00199398064428304,5.29240144799823e-05,1419.5,1,1.0002,0.0141536856969232,0.0105664864987311,0.0183785049924468,"[0.0106, 0.0184]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","pi[3, 3]",0.00496566378510377,0.00072983091305388,1.97284488914352e-05,1368.5,1,1.0002,0.0049199972900627,0.00365518387597555,0.00653673745406674,"[0.0037, 0.0065]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","pi[1, 4]",0.00684030217843524,0.00187025120631056,4.88986793797381e-05,1462.9,1.0001,1.0002,0.00665526202264131,0.00373208078999146,0.0109387812852772,"[0.0037, 0.0109]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","pi[2, 4]",0.0036896696570995,0.0010084398555149,2.66626157575715e-05,1430.5,1,1.0002,0.00358106183377527,0.00202576616936107,0.00596121922658653,"[0.0020, 0.0060]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","pi[3, 4]",0.00132814915480528,0.000383213646841379,1.03363932846712e-05,1374.5,1,1.0002,0.0012788658364639,0.000717539310020843,0.00223401833967337,"[0.0007, 0.0022]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","pi[1, 5]",0.00111125118124088,0.000506835400318273,1.30820592814217e-05,1501,1.0003,1.0004,0.00102147462820121,0.000392360781582926,0.00232450508765557,"[0.0004, 0.0023]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","pi[2, 5]",0.000624662370716524,0.000285867547693265,7.47446606925394e-06,1462.7,1.0002,1.0003,0.000571790127788831,0.000223161682910856,0.00132822380689338,"[0.0002, 0.0013]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","pi[3, 5]",0.000235424735960911,0.000115313244132224,3.04447325439308e-06,1434.6,1,1.0002,0.00021151289417571,8.16719597363939e-05,0.000532781442626053,"[0.0001, 0.0005]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","sigma[1]",28.7127246944424,1.42783234876925,0.0375162090717277,1448.5,1,1.0002,28.665224929401,26.067163065014,31.620634217735,"[26.0672, 31.6206]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","sigma[2]",29.0493777971964,1.47590602771565,0.0392410633792493,1414.6,1,1.0001,28.9749945415408,26.3351397397788,32.1357431169654,"[26.3351, 32.1357]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","sigma[3]",29.3939523603108,1.60269913838499,0.0435554008432969,1354,1,1.0001,29.2815023120109,26.5239705125385,32.896336666997,"[26.5240, 32.8963]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","sigma0",3.35610790843156,0.0496265941028444,0.00130098003847435,1455.1,1,1.0001,3.35568471316022,3.26067640156928,3.45380988906705,"[3.2607, 3.4538]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","sigma_spatial",1.30250016882163,0.120202933333115,0.0226998874963104,28,1.0041,1.0042,1.31293581510215,1.04854561158407,1.49120621357664,"[1.0485, 1.4912]"
"Sambar deer","SBR",1,"Spatial","dist_str + ndvi_cv + elev + BB + DD","b_spatial[3013_nodes_summary]",1.69971090664961e-18,0.702348096226025,0.0291188484620149,609.5,1.0071,1.1568,-0.0101955030775772,-1.45814939959155,1.51073659296697,"[-1.4581, 1.5107]"
