"Species","Species_Code","Model_Rank","Model_Type","Covariates","Parameter","Mean","SD","MCSE","ESS","Rhat","Rhat_UpperCI","Median","q2.5","q97.5","CI_95"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","AGS",2.15454612624033,0.162863565152994,0.00344442258494787,2235.7,1.0001,1.0002,2.14445615961062,1.8618348848623,2.49931946596512,"[1.8618, 2.4993]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","TOTAL_ABUND",3191.81868212331,3382.85308963705,149.189113242763,514.2,1.0199,1.0201,2626.13355311567,1357.88566751608,8520.51134746262,"[1357.8857, 8520.5113]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","beta[1]",-1.33710795502681,0.700364614611722,0.0773739385989253,81.9,1.0088,1.009,-1.27152019441857,-2.88176013265181,-0.122957702535417,"[-2.8818, -0.1230]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","beta[2]",1.22604439951313,0.46727061835478,0.0358874216567307,169.5,1.0981,1.0983,1.23521808886372,0.284598548908349,2.14504535804465,"[0.2846, 2.1450]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","beta[3]",-0.0773413592402579,0.520768153466584,0.0537816861213414,93.8,1.0135,1.0136,-0.0949229656479496,-1.08115852835862,1.00508209196607,"[-1.0812, 1.0051]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","beta[4]",-0.266575069218049,0.471461921080508,0.0406876546078665,134.3,1.0088,1.009,-0.235301486068419,-1.30761735098024,0.544887105782612,"[-1.3076, 0.5449]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","beta[5]",-0.967504712738541,0.796450530539098,0.0301916332937416,695.9,1.0011,1.0013,-0.848273889817698,-2.84052946284035,0.239542732215389,"[-2.8405, 0.2395]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","beta[6]",0.00373971803582513,1.49412784546724,0.0283656931741473,2774.5,1.0005,1.0007,0.0446080326985837,-2.9508127774618,2.91788592494,"[-2.9508, 2.9179]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","beta[7]",-0.00209642403910137,1.49079223062835,0.0280813826286296,2818.4,1,1.0002,0.00817936755431736,-2.96194941468813,2.93898695039682,"[-2.9619, 2.9390]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","beta0",-3.80027352902113,0.705550240237789,0.082147173403756,73.8,1.0119,1.0121,-3.75844305060507,-5.25287804743509,-2.52374747744126,"[-5.2529, -2.5237]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","gs_k[1]",0.360578606166995,0.0480917279734205,0.00100990324045958,2267.7,1,1.0002,0.360090130557381,0.268693846639324,0.456841451624198,"[0.2687, 0.4568]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","gs_k[2]",0.318389961333025,0.00672578390890191,0.000133916780418837,2522.4,1.0002,1.0004,0.320941030586926,0.299677173250001,0.323815697981256,"[0.2997, 0.3238]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","gs_k[3]",0.190002612323263,0.0187451489629196,0.000393888198024857,2264.8,1,1.0002,0.191095092506289,0.150303505085868,0.222854057189997,"[0.1503, 0.2229]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","gs_k[4]",0.0861944456199005,0.0183636761327654,0.000384851244994799,2276.8,1.0001,1.0002,0.0852480249474196,0.0527942403386251,0.124284677895017,"[0.0528, 0.1243]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","gs_k[5]",0.0448343745568174,0.0168754712529298,0.000350458545052773,2318.7,1.0001,1.0003,0.0422924374005872,0.0191288675328314,0.0844687849815798,"[0.0191, 0.0845]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","muc",1.79402207841264,0.210802072374127,0.0044617021091284,2232.3,1,1.0002,1.78441055349684,1.40500357083393,2.23078151615713,"[1.4050, 2.2308]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","p",0.0471455397572718,0.0431159208750471,0.0012225222743537,1243.8,1,1.0001,0.0340030306074967,0.00157930134845301,0.159447268589725,"[0.0016, 0.1594]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[1, 1]",0.0697467830618426,0.00929754259165411,0.000195165900098674,2269.5,1,1.0002,0.0697093297894695,0.0518276263435959,0.0883659924220876,"[0.0518, 0.0884]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[2, 1]",0.0617663985519918,0.00142837061240952,2.99750727097353e-05,2270.7,1.0004,1.0005,0.0621133018939075,0.0579610218619603,0.0635669091679401,"[0.0580, 0.0636]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[3, 1]",0.0369472690392216,0.00363131874184696,7.56202178782355e-05,2306,1,1.0002,0.0371474045178261,0.029292390769782,0.0433194334367633,"[0.0293, 0.0433]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[4, 1]",0.0167937824004568,0.00356165940268495,7.41282761524203e-05,2308.5,1,1.0002,0.0165872464820786,0.0103622932289207,0.024209112669701,"[0.0104, 0.0242]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[5, 1]",0.00875418028824778,0.0032826875600085,6.77631926372436e-05,2346.8,1.0001,1.0002,0.00823477981843684,0.00377326765012537,0.0164946476236968,"[0.0038, 0.0165]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[1, 2]",0.0572253309111012,0.00834881478008327,0.000184622598283694,2044.9,1.0001,1.0003,0.0570589808480122,0.0414163433892972,0.0739833691309605,"[0.0414, 0.0740]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[2, 2]",0.0515570043284231,0.00335630157641619,9.00637986090661e-05,1388.7,1.0002,1.0004,0.0516279779281777,0.0448744422066582,0.0579828003097109,"[0.0449, 0.0580]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[3, 2]",0.0312795324769768,0.00348659052136288,7.40517467202206e-05,2216.8,1,1.0001,0.0313046632372648,0.0242899706217674,0.037864354674064,"[0.0243, 0.0379]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[4, 2]",0.0143850447702112,0.00308382632755315,6.28040255661813e-05,2411,1,1.0001,0.0141804432943238,0.00881276428423665,0.0207826706999368,"[0.0088, 0.0208]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[5, 2]",0.00759656630614819,0.00282428463473367,5.56640918861579e-05,2574.3,1,1.0002,0.00717226218332486,0.00328455883464506,0.0142808610419379,"[0.0033, 0.0143]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[1, 3]",0.0388752390229346,0.00838240710760163,0.000203676252969749,1693.8,1.0001,1.0002,0.0383194042238273,0.0243160562402895,0.056928610384952,"[0.0243, 0.0569]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[2, 3]",0.036214242458179,0.00602740456271789,0.000166738215957595,1306.7,1.0001,1.0002,0.0359528674003568,0.0252229365162497,0.0489593683814322,"[0.0252, 0.0490]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[3, 3]",0.0226014592326301,0.00417124480824975,0.000103083596009437,1637.4,1,1.0001,0.0224136648155673,0.015015890621276,0.0313070728690703,"[0.0150, 0.0313]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[4, 3]",0.0106444105316728,0.00271450490931306,5.77055651818949e-05,2212.8,1,1.0001,0.0103914448868344,0.00599715553159033,0.0165703450962073,"[0.0060, 0.0166]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[5, 3]",0.00577273144061249,0.0022569736498708,4.47668518982643e-05,2541.8,1,1.0001,0.00541278269677698,0.00238545658562668,0.0111210752164279,"[0.0024, 0.0111]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[1, 4]",0.0222551372360141,0.00803224552945699,0.000211416532525249,1443.4,1,1.0001,0.0213082620839132,0.00978548108497734,0.04078228548499,"[0.0098, 0.0408]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[2, 4]",0.0217460025481688,0.00700689064229885,0.000194918494221453,1292.2,1,1.0002,0.0209544822392209,0.0105803209801608,0.0380511828976821,"[0.0106, 0.0381]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[3, 4]",0.0141593477889739,0.00463288673783251,0.000122247472352986,1436.2,1,1.0001,0.0136089110883446,0.00667565842550424,0.0248514044201179,"[0.0067, 0.0249]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[4, 4]",0.0069168151458873,0.00255030295035949,6.14389376170477e-05,1723,1,1.0001,0.00660931035428882,0.00298608730753548,0.0127421551050556,"[0.0030, 0.0127]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[5, 4]",0.00390954343351337,0.0018399000641569,3.87165515716428e-05,2258.4,1,1.0001,0.00356810821252403,0.00132856344102718,0.00843384171225113,"[0.0013, 0.0084]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[1, 5]",0.0110087805283983,0.00642560773899761,0.000174914361796729,1349.5,1,1.0001,0.00971463322131027,0.00283868229565493,0.0271816714005289,"[0.0028, 0.0272]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[2, 5]",0.0114187743131114,0.00617721195241125,0.000173790925299538,1263.4,1,1.0001,0.0101934098374087,0.00329579395854374,0.0271496028167598,"[0.0033, 0.0271]"
"Banteng","BTG",3,"Spatial","dist_str + ndvi_cv + elev + slope + BB","pi[3, 5]",0.00786558690972286,0.00422781094166119,0.000116994793905158,1305.9,1,1.0001,0.00699336538637765,0.00222937956464642,0.0184865229961397,"[0.0022, 0.0185]"
