"Species","Species_Code","Model_Rank","Model_Type","Covariates","Parameter","Mean","SD","MCSE","ESS","Rhat","Rhat_UpperCI","Median","q2.5","q97.5","CI_95"
"Banteng","BTG",2,"Spatial","dist_str + ndvi_cv + elev + BB + DE","AGS",2.16116239092491,0.164246058515129,0.00327666966144408,2512.6,1.0013,1.0015,2.15508212785642,1.85858414863826,2.50946768432992,"[1.8586, 2.5095]"
"Banteng","BTG",2,"Spatial","dist_str + ndvi_cv + elev + BB + DE","TOTAL_ABUND",3426.15559891192,2809.61695307231,161.303264682011,303.4,1.0057,1.0058,2774.89265419309,1387.78669635695,9128.21384559378,"[1387.7867, 9128.2138]"
"Banteng","BTG",2,"Spatial","dist_str + ndvi_cv + elev + BB + DE","beta[1]",-1.23234164473247,0.699654362184019,0.0703124266626307,99,1.0438,1.044,-1.15432685541462,-2.71331477873448,-0.027408327923198,"[-2.7133, -0.0274]"
"Banteng","BTG",2,"Spatial","dist_str + ndvi_cv + elev + BB + DE","beta[2]",1.45143911973411,0.474072039790851,0.0398789952691347,141.3,1,1.0002,1.45624789064296,0.523209992453278,2.3412267380308,"[0.5232, 2.3412]"
"Banteng","BTG",2,"Spatial","dist_str + ndvi_cv + elev + BB + DE","beta[3]",-0.229588083577405,0.643738893779646,0.0770134744043234,69.9,1.0063,1.0064,-0.192225583281628,-1.54791726306812,1.00013800747816,"[-1.5479, 1.0001]"
"Banteng","BTG",2,"Spatial","dist_str + ndvi_cv + elev + BB + DE","beta[4]",0.067996018646489,1.50268459489521,0.0292254408194801,2643.7,1.0001,1.0003,0.0453062947346893,-2.80604678687279,3.02108095386347,"[-2.8060, 3.0211]"
"Banteng","BTG",2,"Spatial","dist_str + ndvi_cv + elev + BB + DE","beta[5]",-1.03864591165825,0.847275642918142,0.0358856057366435,557.5,1.0036,1.0038,-0.882763895988424,-3.01936917588112,0.170000979658781,"[-3.0194, 0.1700]"
"Banteng","BTG",2,"Spatial","dist_str + ndvi_cv + elev + BB + DE","beta[6]",0.0344404025204337,1.50559718073528,0.0284607112818869,2798.5,1.0002,1.0003,0.0206085262709977,-2.94894569690062,3.00571826437394,"[-2.9489, 3.0057]"
"Banteng","BTG",2,"Spatial","dist_str + ndvi_cv + elev + BB + DE","beta[7]",0.118761222931354,0.677083665002711,0.050892347993165,177,1.0044,1.0045,0.176420940121984,-1.32965719522438,1.2973643699384,"[-1.3297, 1.2974]"
"Banteng","BTG",2,"Spatial","dist_str + ndvi_cv + elev + BB + DE","beta0",-3.85915396457992,0.634400599150537,0.0638012162379131,98.9,1.0105,1.0107,-3.83171914601765,-5.16582145726936,-2.66433165257542,"[-5.1658, -2.6643]"
