"Species","Species_Code","Model_Rank","Model_Type","Covariates","Parameter","Mean","SD","MCSE","ESS","Rhat","Rhat_UpperCI","Median","q2.5","q97.5","CI_95"
"Sambar deer","SBR",3,"Spatial","ndvi_cv + elev + BB + DD","AGS",1.59102885250398,0.00931084311613645,0.000317705909633392,858.9,1.0006,1.0008,1.58833566949851,1.58216778677618,1.6163367265839,"[1.5822, 1.6163]"
"Sambar deer","SBR",3,"Spatial","ndvi_cv + elev + BB + DD","TOTAL_ABUND",8869.83358616008,1580.07960610322,123.448159463364,163.8,1.0037,1.0039,8705.98425467422,6240.87746931201,12550.8394704123,"[6240.8775, 12550.8395]"
"Sambar deer","SBR",3,"Spatial","ndvi_cv + elev + BB + DD","beta[1]",-0.0248628802175313,1.50901763157657,0.0297642438047073,2570.4,1.0014,1.0016,-0.020056023108953,-2.89710668186181,2.9291647482013,"[-2.8971, 2.9292]"
"Sambar deer","SBR",3,"Spatial","ndvi_cv + elev + BB + DD","beta[2]",-1.18096139748574,0.350028162241724,0.0326654603236704,114.8,1.0067,1.0069,-1.18573466044584,-1.86279141082332,-0.473499642950855,"[-1.8628, -0.4735]"
"Sambar deer","SBR",3,"Spatial","ndvi_cv + elev + BB + DD","beta[3]",-2.37282162479594,0.348857809889246,0.0448873799929637,60.4,1.1093,1.1095,-2.35578249422693,-3.08755500732986,-1.69304155180294,"[-3.0876, -1.6930]"
"Sambar deer","SBR",3,"Spatial","ndvi_cv + elev + BB + DD","beta[4]",-0.0176260983625828,1.47538089256606,0.0278571426075586,2805,1,1.0002,-0.0375231266235639,-2.85911759045658,2.95659658694706,"[-2.8591, 2.9566]"
"Sambar deer","SBR",3,"Spatial","ndvi_cv + elev + BB + DD","beta[5]",-1.69361226014466,0.933241221259996,0.0672484853159538,192.6,1.0062,1.0064,-1.59842663465126,-3.73902115371302,-0.152254835911624,"[-3.7390, -0.1523]"
"Sambar deer","SBR",3,"Spatial","ndvi_cv + elev + BB + DD","beta[6]",-0.563626325420979,0.549480691067407,0.0321298655933204,292.5,1.0058,1.0059,-0.442547504595578,-1.96121235904819,0.203930981703587,"[-1.9612, 0.2039]"
"Sambar deer","SBR",3,"Spatial","ndvi_cv + elev + BB + DD","beta[7]",-0.0166742866130352,1.47499648071985,0.0287540330531041,2631.4,1,1.0001,0.00701323941552018,-2.94968141435834,2.81605590409051,"[-2.9497, 2.8161]"
"Sambar deer","SBR",3,"Spatial","ndvi_cv + elev + BB + DD","beta0",-1.1568500479879,0.376552643101277,0.0418643095667665,80.9,1.0824,1.0826,-1.11678464977225,-2.05416557887309,-0.503370941173123,"[-2.0542, -0.5034]"
