"Species","Species_Code","Model_Rank","Model_Type","Covariates","Parameter","Mean","SD","MCSE","ESS","Rhat","Rhat_UpperCI","Median","q2.5","q97.5","CI_95"
"Wild boar","PIG",1,"Spatial","slope","pi[1, 4]",0.00469089746834264,0.00293929302189753,7.86579088869593e-05,1396.4,1.0002,1.0004,0.00407337536486403,0.00098601174788617,0.0120361709106306,"[0.0010, 0.0120]"
"Wild boar","PIG",1,"Spatial","slope","pi[2, 4]",0.00358729123738378,0.00202385816413101,5.23837662809374e-05,1492.7,1.0005,1.0006,0.00317628416188229,0.000908837413582438,0.00853587610049924,"[0.0009, 0.0085]"
"Wild boar","PIG",1,"Spatial","slope","pi[3, 4]",0.00181097225761867,0.00109598213266724,2.64170674762766e-05,1721.2,1.0006,1.0007,0.00157600304640275,0.000419559378222344,0.0045442259084419,"[0.0004, 0.0045]"
"Wild boar","PIG",1,"Spatial","slope","pi[4, 4]",0.000664268746799908,0.000446206481655424,1.04608903383937e-05,1819.4,1.0005,1.0006,0.000555871690072035,0.000132015271414917,0.00179150359487387,"[0.0001, 0.0018]"
"Wild boar","PIG",1,"Spatial","slope","pi[5, 4]",0.000239106412343258,0.000176837846871294,4.06809339355148e-06,1889.6,1.0002,1.0004,0.000190903577929431,3.83566825922366e-05,0.00070531502573084,"[0.0000, 0.0007]"
"Wild boar","PIG",1,"Spatial","slope","pi[1, 5]",0.000718317389275806,0.000803134626486704,2.11805337889078e-05,1437.8,1.0001,1.0002,0.000473245134288888,4.58996509897419e-05,0.0028389913367403,"[0.0000, 0.0028]"
"Wild boar","PIG",1,"Spatial","slope","pi[2, 5]",0.000671264268468173,0.000666778301038401,1.70568607879721e-05,1528.1,1.0004,1.0006,0.000473090555316572,5.96461358363526e-05,0.00242817344745287,"[0.0001, 0.0024]"
"Wild boar","PIG",1,"Spatial","slope","pi[3, 5]",0.00043097859928922,0.000469825213538989,1.17933962932962e-05,1587.1,1.0008,1.0009,0.000288348857101645,3.25670290814914e-05,0.0016645485880195,"[0.0000, 0.0017]"
"Wild boar","PIG",1,"Spatial","slope","pi[4, 5]",0.000198883929052264,0.000237921353995718,5.7943884419848e-06,1686,1.0008,1.001,0.000122138327908541,1.16404755727317e-05,0.000828065970023033,"[0.0000, 0.0008]"
"Wild boar","PIG",1,"Spatial","slope","pi[5, 5]",8.99522658554132e-05,0.000111718051979655,2.63662176561077e-06,1795.4,1.0006,1.0008,5.0707246751529e-05,3.76211432790275e-06,0.000402539842150886,"[0.0000, 0.0004]"
"Wild boar","PIG",1,"Spatial","slope","sigma[1]",26.8752663926194,2.72898811044449,0.0720921307471199,1432.9,1.0002,1.0004,26.680988434528,22.1691378566266,32.8192827077909,"[22.1691, 32.8193]"
"Wild boar","PIG",1,"Spatial","slope","sigma[2]",28.6698234747345,2.9672089040374,0.076816840453298,1492,1.0006,1.0008,28.4286223006082,23.5958187950903,35.172339515557,"[23.5958, 35.1723]"
"Wild boar","PIG",1,"Spatial","slope","sigma[3]",30.6533032572808,3.89078858610734,0.0955937105057663,1656.6,1.0008,1.001,30.2288979179071,24.3958525631218,39.5053294170063,"[24.3959, 39.5053]"
"Wild boar","PIG",1,"Spatial","slope","sigma[4]",32.8520928508308,5.44999768045062,0.130209188558781,1751.9,1.0009,1.0011,31.9337980923165,24.9613335475718,45.7234017713447,"[24.9613, 45.7234]"
"Wild boar","PIG",1,"Spatial","slope","sigma[5]",35.8268632780617,8.10378342605163,0.195731341471586,1714.2,1.0009,1.0011,34.1665273724444,25.4047297189969,55.2167785939124,"[25.4047, 55.2168]"
"Wild boar","PIG",1,"Spatial","slope","sigma0",3.28615687749489,0.100115822390162,0.0026357298457118,1442.8,1.0002,1.0004,3.28395126813209,3.09870113501725,3.49101623008463,"[3.0987, 3.4910]"
"Wild boar","PIG",1,"Spatial","slope","sigma_spatial",0.349099547379666,0.115896519463597,0.0356455181954572,10.6,1.4059,1.4061,0.304235167720016,0.218035990936278,0.58897913961181,"[0.2180, 0.5890]"
"Wild boar","PIG",1,"Spatial","slope","b_spatial[3013_nodes_summary]",-2.43207813915911e-20,0.208973525150995,0.00912191176365278,542.6,1.0188,1.3307,0.002446473650081,-0.446178243797288,0.442737774094039,"[-0.4462, 0.4427]"
