grid_id,dist_ranger,dist_salt,dist_vill,dist_str,ndvi_cv,slope
1353,10049.9000,1414.2100,21470.9000,1000.0000,0.1007,5.8965
1354,10198.0000,1000.0000,20591.3000,0.0000,0.1114,3.1161
1355,10198.0000,0.0000,19723.1000,0.0000,0.1143,3.7690
1356,9219.5400,1000.0000,18868.0000,1000.0000,0.1220,4.9979
1357,8246.2100,1000.0000,18027.8000,2000.0000,0.1551,14.4496
1358,7280.1100,1414.2100,17204.7000,2828.4300,0.1542,14.1235
1359,6324.5600,2000.0000,16401.2000,3605.5500,0.1586,29.0326
1360,5385.1700,2236.0700,15620.5000,3000.0000,0.0808,44.4876
1361,4472.1400,2828.4300,14866.1000,2000.0000,0.0602,29.0306
1362,3605.5500,3162.2800,14142.1000,1000.0000,0.0703,36.2565
1363,2828.4300,3000.0000,13453.6000,0.0000,0.1544,39.3384
1364,2236.0700,2236.0700,12806.2000,0.0000,0.1827,36.5378
1365,2000.0000,1414.2100,12206.6000,1000.0000,0.1856,16.1856
1366,2236.0700,1000.0000,11661.9000,1000.0000,0.2514,15.0882
1367,2828.4300,0.0000,11180.3000,0.0000,0.2142,2.1275
1368,3605.5500,1000.0000,10770.3000,0.0000,0.1875,2.3791
1369,4472.1400,1000.0000,10198.0000,1000.0000,0.2150,1.4544
1370,5385.1700,1000.0000,9219.5400,0.0000,0.2374,1.3407
1371,5830.9500,0.0000,8246.2100,1000.0000,0.2840,1.7007
1372,5000.0000,0.0000,7280.1100,0.0000,0.2947,11.2396
1373,4242.6400,0.0000,6324.5600,1000.0000,0.2669,8.7934
1374,3605.5500,1000.0000,5385.1700,0.0000,0.2891,4.6321
1375,12083.0000,2828.4300,26570.7000,5000.0000,0.0699,31.5745
1376,11704.7000,2236.0700,25632.0000,5385.1700,0.1417,54.7688
1377,11401.8000,1414.2100,24698.2000,4472.1400,0.1162,37.4009
1378,11180.3000,1000.0000,23769.7000,3605.5500,0.1353,23.4198
1379,11045.4000,1414.2100,22847.3000,2828.4300,0.1764,21.4101
1380,11000.0000,1000.0000,21931.7000,2000.0000,0.0855,3.6078
1381,11045.4000,1000.0000,21023.8000,1000.0000,0.0854,2.5697
1382,11180.3000,0.0000,20124.6000,0.0000,0.0961,2.6108
1383,10440.3000,1000.0000,19235.4000,0.0000,0.0953,6.1870
1384,9486.8300,0.0000,18357.6000,1000.0000,0.1087,8.9342
1385,8544.0000,0.0000,17492.9000,1414.2100,0.1524,12.3991
1386,7615.7700,1000.0000,16643.3000,2236.0700,0.1562,7.0968
1387,6708.2000,1000.0000,15811.4000,3162.2800,0.1029,35.5214
1388,5830.9500,1414.2100,15000.0000,3000.0000,0.0689,33.8539
1389,5000.0000,2236.0700,14212.7000,2000.0000,0.0463,21.2814
1390,4242.6400,2236.0700,13453.6000,1000.0000,0.0891,18.3418
1391,3605.5500,2000.0000,12727.9000,0.0000,0.1255,37.1910
1392,3162.2800,2000.0000,12041.6000,0.0000,0.1713,36.8059
1393,3000.0000,1000.0000,11401.8000,1000.0000,0.2061,34.9531
1394,3162.2800,0.0000,10816.7000,0.0000,0.2257,28.6883
1395,3605.5500,1000.0000,10295.6000,0.0000,0.2212,41.5369
1396,4000.0000,0.0000,9848.8600,0.0000,0.2072,1.5389
1397,4123.1100,1000.0000,9486.8300,0.0000,0.2015,2.1583
1398,4472.1400,0.0000,9055.3800,0.0000,0.1820,1.6604
1399,5000.0000,1000.0000,8062.2600,0.0000,0.2625,1.7406
1400,4472.1400,1000.0000,7071.0700,0.0000,0.2970,1.0939
1401,3605.5500,1000.0000,6082.7600,0.0000,0.2590,1.4284
1402,2828.4300,1000.0000,5099.0200,0.0000,0.2935,2.0523
1403,13000.0000,2236.0700,26248.8000,5000.0000,0.1095,73.7602
1404,12649.1000,1414.2100,25298.2000,5830.9500,0.1442,46.6344
1405,12369.3000,1000.0000,24351.6000,5000.0000,0.0938,22.1323
1406,12165.5000,1414.2100,23409.4000,4123.1100,0.1338,39.4634
1407,12041.6000,1000.0000,22472.2000,3162.2800,0.1502,11.2102
1408,12000.0000,0.0000,21540.7000,2236.0700,0.0874,3.6333
1409,11401.8000,0.0000,20615.5000,1414.2100,0.0892,2.8433
1410,10816.7000,1000.0000,19697.7000,1000.0000,0.0899,8.5053
1411,10295.6000,1000.0000,18788.3000,0.0000,0.1336,13.6529
1412,9848.8600,0.0000,17888.5000,0.0000,0.2257,14.9092
1413,8944.2700,1000.0000,17000.0000,1000.0000,0.2042,12.4941
1414,8062.2600,1000.0000,16124.5000,2000.0000,0.1351,5.7141
1415,7211.1000,0.0000,15264.3000,3000.0000,0.0645,29.5656
1416,6403.1200,1000.0000,14422.2000,3000.0000,0.0625,40.0879
1417,5656.8500,2000.0000,13601.5000,2000.0000,0.0256,37.2770
1418,5000.0000,1414.2100,12806.2000,1000.0000,0.0778,29.3533
1419,4472.1400,1000.0000,12041.6000,0.0000,0.0816,28.1660
1420,4123.1100,1414.2100,11313.7000,1000.0000,0.1316,24.6526
1421,4000.0000,1414.2100,10630.1000,1000.0000,0.1943,28.1321
1422,3605.5500,1000.0000,10000.0000,1000.0000,0.2178,53.2408
1423,3162.2800,1000.0000,9433.9800,1000.0000,0.2144,62.1203
1424,3000.0000,0.0000,8944.2700,0.0000,0.1843,1.2273
1425,3162.2800,1000.0000,8544.0000,0.0000,0.1931,3.2307
1426,3605.5500,0.0000,8246.2100,0.0000,0.1736,1.2546
1427,4242.6400,0.0000,8000.0000,0.0000,0.2280,1.1512
1428,4123.1100,1000.0000,7000.0000,0.0000,0.3027,1.3962
1429,3162.2800,0.0000,6000.0000,0.0000,0.3092,1.4080
1430,2236.0700,1000.0000,5000.0000,0.0000,0.3166,1.4326
1431,1414.2100,1000.0000,4000.0000,0.0000,0.2501,1.0977
1432,13928.4000,2000.0000,25961.5000,5099.0200,0.0818,72.8729
1433,13601.5000,1000.0000,25000.0000,6000.0000,0.0944,27.5260
1434,13341.7000,0.0000,24041.6000,5000.0000,0.1031,40.1503
1435,12806.2000,1000.0000,23086.8000,4000.0000,0.1334,18.3853
1436,12041.6000,1000.0000,22135.9000,3000.0000,0.1810,13.0604
1437,11313.7000,0.0000,21189.6000,2000.0000,0.1280,4.9132
1438,10630.1000,0.0000,20248.5000,1000.0000,0.0776,2.9042
1439,10000.0000,1000.0000,19313.2000,0.0000,0.0938,9.3017
1440,9433.9800,1414.2100,18384.8000,0.0000,0.2155,11.4505
1441,8944.2700,1000.0000,17464.2000,1000.0000,0.2039,9.8555
1442,8544.0000,1414.2100,16552.9000,1414.2100,0.1547,6.8594
1443,8246.2100,1414.2100,15652.5000,2236.0700,0.0941,9.5536
1444,7810.2500,1000.0000,14764.8000,3162.2800,0.0662,8.4933
1445,7071.0700,1414.2100,13892.4000,3162.2800,0.0580,40.2157
1446,6403.1200,2000.0000,13038.4000,2236.0700,0.0327,52.2824
1447,5830.9500,1000.0000,12206.6000,1414.2100,0.0608,38.5077
1448,5385.1700,0.0000,11401.8000,1000.0000,0.0902,24.5643
1449,4472.1400,1000.0000,10630.1000,1000.0000,0.1378,30.1815
1450,3605.5500,2000.0000,9899.5000,0.0000,0.1833,43.9693
1451,2828.4300,2000.0000,9219.5400,0.0000,0.1639,61.4091
1452,2236.0700,1414.2100,8602.3300,0.0000,0.2133,93.4660
1453,2000.0000,1000.0000,8062.2600,0.0000,0.1639,1.9013
1454,2236.0700,1000.0000,7615.7700,0.0000,0.1726,1.9936
1455,2828.4300,0.0000,7280.1100,0.0000,0.1481,1.9250
1456,3605.5500,1000.0000,7071.0700,0.0000,0.2149,1.6120
1457,4000.0000,1414.2100,7000.0000,0.0000,0.2404,1.4675
1458,3000.0000,1000.0000,6082.7600,0.0000,0.2719,2.2797
1459,2000.0000,0.0000,5099.0200,0.0000,0.2493,3.5284
1460,1000.0000,0.0000,4123.1100,0.0000,0.2295,1.5473
1461,13416.4000,1414.2100,25709.9000,5385.1700,0.0603,51.8159
1462,13000.0000,1000.0000,24738.6000,6000.0000,0.0859,34.9614
1463,12649.1000,0.0000,23769.7000,5000.0000,0.0926,38.7023
1464,12206.6000,1000.0000,22803.5000,4000.0000,0.1093,24.4156
1465,11401.8000,0.0000,21840.3000,3000.0000,0.1277,22.3519
1466,10630.1000,1000.0000,20880.6000,2000.0000,0.0862,4.8993
1467,9899.5000,1000.0000,19924.9000,1000.0000,0.0879,24.0248
1468,9219.5400,1414.2100,18973.7000,0.0000,0.1246,8.4368
1469,8602.3300,1000.0000,18027.8000,0.0000,0.1442,10.6972
1470,8062.2600,0.0000,17088.0000,1000.0000,0.1052,10.3766
1471,7615.7700,1000.0000,16155.5000,2000.0000,0.1048,7.2518
1472,7280.1100,2000.0000,15231.5000,2828.4300,0.1243,16.6706
1473,7071.0700,2000.0000,14317.8000,3605.5500,0.0653,17.1525
1474,7000.0000,2236.0700,13416.4000,3605.5500,0.0745,53.3405
1475,7071.0700,2236.0700,12530.0000,2828.4300,0.0588,41.1651
1476,6082.7600,1414.2100,11661.9000,2236.0700,0.0724,27.3771
1477,5099.0200,1000.0000,10816.7000,2000.0000,0.1067,51.3566
1478,4123.1100,1414.2100,10000.0000,1414.2100,0.1513,43.6511
1479,3162.2800,2236.0700,9219.5400,1000.0000,0.1779,30.4754
1480,2236.0700,2828.4300,8485.2800,1000.0000,0.1890,33.0284
1481,1414.2100,2236.0700,7810.2500,0.0000,0.2084,88.3033
1482,1000.0000,2000.0000,7211.1000,0.0000,0.1512,1.3627
1483,1414.2100,1414.2100,6708.2000,0.0000,0.1837,2.3799
1484,2236.0700,1000.0000,6324.5600,1000.0000,0.2705,1.7473
1485,3162.2800,1414.2100,6082.7600,0.0000,0.2565,1.4625
1486,4123.1100,1000.0000,6000.0000,0.0000,0.2113,1.2520
1487,3162.2800,0.0000,6000.0000,0.0000,0.2052,2.9598
1488,2236.0700,1000.0000,5000.0000,0.0000,0.2780,2.2594
1489,12530.0000,1000.0000,25495.1000,5830.9500,0.0781,47.3416
1490,12083.0000,0.0000,24515.3000,6082.7600,0.1062,61.1495
1491,11704.7000,0.0000,23537.2000,5099.0200,0.0688,18.7543
1492,11401.8000,1000.0000,22561.0000,4123.1100,0.1016,29.7696
1493,10816.7000,1000.0000,21587.0000,3162.2800,0.1231,32.6598
1494,10000.0000,0.0000,20615.5000,2236.0700,0.0793,4.9916
1495,9219.5400,1000.0000,19646.9000,1414.2100,0.0957,17.9004
1496,8485.2800,1414.2100,18681.5000,1000.0000,0.1417,9.4261
1497,7810.2500,1000.0000,17720.0000,0.0000,0.1293,11.7277
1498,7211.1000,0.0000,16763.1000,1000.0000,0.1038,12.3036
1499,6708.2000,1000.0000,15811.4000,2000.0000,0.0971,16.6140
1500,6324.5600,1414.2100,14866.1000,2828.4300,0.1020,22.7449
1501,6082.7600,2000.0000,13928.4000,3605.5500,0.0652,34.9227
1502,6000.0000,2236.0700,13000.0000,3162.2800,0.0599,22.4440
1503,6082.7600,2828.4300,12083.0000,2236.0700,0.0664,24.8094
1504,6000.0000,2236.0700,11180.3000,1414.2100,0.0708,25.4917
1505,5000.0000,2000.0000,10295.6000,1000.0000,0.0755,35.3724
1506,4000.0000,2000.0000,9433.9800,1414.2100,0.1020,40.8998
1507,3000.0000,2236.0700,8602.3300,2000.0000,0.1468,53.6933
1508,2000.0000,2236.0700,7810.2500,1000.0000,0.2654,158.0740
1509,1000.0000,2000.0000,7071.0700,0.0000,0.1203,36.7110
1510,0.0000,2236.0700,6403.1200,0.0000,0.1828,2.9010
1511,1000.0000,1414.2100,5830.9500,0.0000,0.2973,1.7594
1512,2000.0000,1000.0000,5385.1700,1000.0000,0.2771,1.8071
1513,3000.0000,1000.0000,5099.0200,0.0000,0.3086,1.4795
1514,4000.0000,1414.2100,5000.0000,0.0000,0.2980,2.1391
1515,3605.5500,1000.0000,5099.0200,1000.0000,0.2034,4.9149
1516,11661.9000,1414.2100,25318.0000,6403.1200,0.0498,35.2536
1517,11180.3000,1000.0000,24331.1000,6000.0000,0.0513,30.3332
1518,10770.3000,1000.0000,23345.2000,5000.0000,0.0539,27.3181
1519,10440.3000,1000.0000,22360.7000,4000.0000,0.0734,23.8328
1520,10198.0000,1414.2100,21377.6000,3000.0000,0.1324,23.2957
1521,9433.9800,1000.0000,20396.1000,2000.0000,0.0955,11.3092
1522,8602.3300,1414.2100,19416.5000,1000.0000,0.0851,9.6930
1523,7810.2500,1000.0000,18439.1000,0.0000,0.0848,8.3422
1524,7071.0700,0.0000,17464.2000,0.0000,0.0937,10.3771
1525,6403.1200,1000.0000,16492.4000,1000.0000,0.0929,4.6523
1526,5830.9500,0.0000,15524.2000,1414.2100,0.0954,29.2699
1527,5385.1700,1000.0000,14560.2000,2236.0700,0.0680,5.6643
1528,5099.0200,1000.0000,13601.5000,3162.2800,0.0642,6.3701
1529,5000.0000,1414.2100,12649.1000,3000.0000,0.0605,15.9360
1530,5099.0200,2236.0700,11704.7000,2000.0000,0.0628,26.0731
1531,5385.1700,2236.0700,10770.3000,1000.0000,0.0719,34.4115
1532,5099.0200,1414.2100,9848.8600,0.0000,0.0714,33.9213
1533,4123.1100,1000.0000,8944.2700,1000.0000,0.0992,51.3316
1534,3162.2800,1414.2100,8062.2600,2000.0000,0.1225,23.6358
1535,2236.0700,1414.2100,7211.1000,1000.0000,0.2105,92.7804
1536,1414.2100,1000.0000,6403.1200,0.0000,0.1775,42.3851
1537,1000.0000,1414.2100,5656.8500,0.0000,0.2262,15.1803
1538,1414.2100,1000.0000,5000.0000,0.0000,0.2839,38.3476
1539,2236.0700,0.0000,4472.1400,1000.0000,0.3015,17.2465
1540,3162.2800,0.0000,4123.1100,0.0000,0.3011,29.7736
1541,4123.1100,1000.0000,4000.0000,1000.0000,0.3177,52.1643
1542,10816.7000,2236.0700,25179.4000,7000.0000,0.0388,32.5793
1543,10295.6000,2000.0000,24186.8000,6000.0000,0.0426,24.3074
1544,9848.8600,1000.0000,23194.8000,5000.0000,0.0519,25.2534
1545,9486.8300,0.0000,22203.6000,4000.0000,0.0751,28.4153
1546,9219.5400,1000.0000,21213.2000,3000.0000,0.1063,28.8317
1547,8944.2700,0.0000,20223.7000,2000.0000,0.0944,9.0149
1548,8062.2600,1000.0000,19235.4000,1000.0000,0.0902,6.8580
1549,7211.1000,1414.2100,18248.3000,0.0000,0.0787,5.7476
1550,6403.1200,1000.0000,17262.7000,0.0000,0.0802,9.8917
1551,5656.8500,1414.2100,16278.8000,0.0000,0.0805,9.6917
1552,5000.0000,1000.0000,15297.1000,1000.0000,0.0711,6.0935
1553,4472.1400,1000.0000,14317.8000,2000.0000,0.0629,8.1927
1554,4123.1100,0.0000,13341.7000,3000.0000,0.0821,11.3334
1555,4000.0000,1000.0000,12369.3000,3000.0000,0.1175,16.5820
1556,4123.1100,2000.0000,11401.8000,2000.0000,0.0801,25.8975
1557,4472.1400,1414.2100,10440.3000,1000.0000,0.1133,36.4512
1558,5000.0000,1000.0000,9486.8300,0.0000,0.1056,25.0884
1559,4472.1400,0.0000,8544.0000,1000.0000,0.0976,15.7314
1560,3605.5500,1000.0000,7615.7700,1414.2100,0.1736,62.1378
1561,2828.4300,1000.0000,6708.2000,1000.0000,0.1910,74.1673
1562,2236.0700,0.0000,5830.9500,0.0000,0.1748,45.8718
1563,2000.0000,1000.0000,5000.0000,0.0000,0.2011,66.1936
1564,2236.0700,0.0000,4242.6400,0.0000,0.2243,41.3417
1565,2828.4300,0.0000,3605.5500,0.0000,0.2682,28.1273
1566,3605.5500,1000.0000,3162.2800,0.0000,0.2695,39.1469
1567,4472.1400,0.0000,3000.0000,1000.0000,0.3292,14.6072
1568,10000.0000,3162.2800,25079.9000,7000.0000,0.0361,35.4829
1569,9433.9800,2236.0700,24083.2000,6082.7600,0.0354,32.0815
1570,8944.2700,1414.2100,23086.8000,5099.0200,0.0408,17.1139
1571,8544.0000,1000.0000,22090.7000,4123.1100,0.0963,22.2328
1572,8246.2100,0.0000,21095.0000,3162.2800,0.1077,31.9232
1573,8062.2600,1000.0000,20099.8000,2236.0700,0.1267,50.3771
1574,7615.7700,1414.2100,19105.0000,1414.2100,0.1051,26.9946
1575,6708.2000,1000.0000,18110.8000,1000.0000,0.0751,4.5218
1576,5830.9500,1000.0000,17117.2000,0.0000,0.0808,9.9643
1577,5000.0000,1414.2100,16124.5000,1000.0000,0.0713,4.2859
1578,4242.6400,2000.0000,15132.7000,1414.2100,0.0621,3.0753
1579,3605.5500,1000.0000,14142.1000,2236.0700,0.0719,4.5443
1580,3162.2800,0.0000,13152.9000,2000.0000,0.1321,25.3126
1581,3000.0000,1000.0000,12165.5000,2236.0700,0.1244,40.4844
1582,3162.2800,2000.0000,11180.3000,2000.0000,0.0757,47.0475
1583,3605.5500,1000.0000,10198.0000,1000.0000,0.1567,40.3150
1584,4242.6400,0.0000,9219.5400,0.0000,0.1937,34.3543
1585,5000.0000,1000.0000,8246.2100,0.0000,0.1479,19.0333
1586,4242.6400,1414.2100,7280.1100,1000.0000,0.1693,40.3989
1587,3605.5500,1414.2100,6324.5600,1000.0000,0.1982,52.3496
1588,3162.2800,1000.0000,5385.1700,0.0000,0.1787,43.9995
1589,3000.0000,0.0000,4472.1400,0.0000,0.1758,30.4131
1590,3162.2800,1000.0000,3605.5500,1000.0000,0.2307,47.8572
1591,3000.0000,1000.0000,2828.4300,1000.0000,0.2364,39.7297
1592,3162.2800,0.0000,2236.0700,1000.0000,0.2480,60.6981
1593,9219.5400,3162.2800,25020.0000,7000.0000,0.0310,38.5488
1594,8602.3300,2828.4300,24020.8000,6082.7600,0.0408,49.5336
1595,8062.2600,2236.0700,23021.7000,5099.0200,0.0413,51.5348
1596,7615.7700,1414.2100,22022.7000,4123.1100,0.0618,23.1923
1597,7280.1100,1000.0000,21023.8000,3162.2800,0.0804,23.4911
1598,7071.0700,0.0000,20025.0000,2236.0700,0.0765,46.3281
1599,7000.0000,1000.0000,19026.3000,1414.2100,0.1205,31.4418
1600,6324.5600,0.0000,18027.8000,1000.0000,0.0933,24.6207
1601,5385.1700,0.0000,17029.4000,0.0000,0.0834,8.4467
1602,4472.1400,1000.0000,16031.2000,0.0000,0.0780,3.6636
1603,3605.5500,1000.0000,15033.3000,1000.0000,0.0643,4.9463
1604,2828.4300,1000.0000,14035.7000,1414.2100,0.0970,5.2408
1605,2236.0700,0.0000,13038.4000,1000.0000,0.1694,27.5232
1606,2000.0000,1000.0000,12041.6000,1414.2100,0.1578,38.7440
1607,2236.0700,2000.0000,11045.4000,1000.0000,0.1553,61.6314
1608,2828.4300,1414.2100,10049.9000,1000.0000,0.2050,21.5591
1609,3605.5500,1000.0000,9055.3800,0.0000,0.2139,20.1248
1610,4472.1400,1414.2100,8062.2600,0.0000,0.2056,6.6838
1611,5000.0000,2236.0700,7071.0700,0.0000,0.1461,78.4693
1612,4472.1400,2236.0700,6082.7600,0.0000,0.1603,93.0995
1613,3605.5500,1414.2100,5099.0200,0.0000,0.1827,66.5261
1614,2828.4300,1000.0000,4123.1100,1000.0000,0.1843,28.4109
1615,2236.0700,1414.2100,3162.2800,1414.2100,0.2101,32.8444
1616,2000.0000,1000.0000,2236.0700,2000.0000,0.2201,44.8422
1617,2236.0700,0.0000,1414.2100,2000.0000,0.2105,49.6118
1618,8485.2800,3000.0000,25000.0000,7000.0000,0.0408,69.3229
1619,7810.2500,3162.2800,24000.0000,6000.0000,0.0414,28.4062
1620,7211.1000,2828.4300,23000.0000,5000.0000,0.0479,27.8595
1621,6708.2000,2236.0700,22000.0000,4000.0000,0.0553,30.8539
1622,6324.5600,1414.2100,21000.0000,3000.0000,0.0667,21.6209
1623,6082.7600,1000.0000,20000.0000,2000.0000,0.0801,8.3271
1624,6000.0000,1000.0000,19000.0000,1000.0000,0.0787,11.2031
1625,6082.7600,0.0000,18000.0000,0.0000,0.0825,6.7956
1626,5099.0200,0.0000,17000.0000,0.0000,0.0850,5.8896
1627,4123.1100,1000.0000,16000.0000,1000.0000,0.0985,11.2122
1628,3162.2800,0.0000,15000.0000,1414.2100,0.0967,36.9404
1629,2236.0700,0.0000,14000.0000,1000.0000,0.1044,7.8999
1630,1414.2100,1000.0000,13000.0000,0.0000,0.1426,10.9856
1631,1000.0000,1414.2100,12000.0000,1000.0000,0.1661,4.5656
1632,1414.2100,1414.2100,11000.0000,0.0000,0.1724,13.2407
1633,2236.0700,1000.0000,10000.0000,0.0000,0.1872,12.0554
1634,3162.2800,0.0000,9000.0000,0.0000,0.1922,9.5174
1635,4123.1100,1000.0000,8000.0000,0.0000,0.1864,11.1740
1636,5099.0200,2000.0000,7000.0000,1000.0000,0.1514,14.6975
1637,4123.1100,2828.4300,6000.0000,1000.0000,0.1587,110.3660
1638,3162.2800,2236.0700,5000.0000,1000.0000,0.1594,25.3461
1639,2236.0700,2000.0000,4000.0000,1414.2100,0.1867,22.0479
1640,1414.2100,1000.0000,3000.0000,2236.0700,0.1640,28.6455
1641,1000.0000,0.0000,2000.0000,2828.4300,0.1537,45.8413
1642,1414.2100,1000.0000,1000.0000,3000.0000,0.2561,34.1371
1643,7810.2500,2828.4300,25020.0000,6708.2000,0.0527,61.8073
1644,7071.0700,2236.0700,24020.8000,5830.9500,0.0542,27.8203
1645,6403.1200,2000.0000,23021.7000,5000.0000,0.0560,26.0670
1646,5830.9500,2236.0700,22022.7000,4000.0000,0.0775,27.4261
1647,5385.1700,2000.0000,21023.8000,3000.0000,0.0969,28.1820
1648,5099.0200,1000.0000,20025.0000,2000.0000,0.0892,19.6832
1649,5000.0000,0.0000,19026.3000,1000.0000,0.1075,28.9943
1650,5099.0200,1000.0000,18027.8000,0.0000,0.0856,3.8356
1651,5000.0000,0.0000,17029.4000,0.0000,0.0975,9.9172
1652,4000.0000,1000.0000,16031.2000,1000.0000,0.1108,37.4031
1653,3000.0000,1000.0000,15033.3000,1414.2100,0.0900,16.0754
1654,2000.0000,1000.0000,14035.7000,1000.0000,0.1346,9.4520
1655,1000.0000,1414.2100,13038.4000,0.0000,0.1957,32.5295
1656,0.0000,2000.0000,12041.6000,0.0000,0.1370,5.3020
1657,1000.0000,1000.0000,11045.4000,0.0000,0.1793,5.2899
1658,2000.0000,0.0000,10049.9000,0.0000,0.1378,5.3726
1659,3000.0000,1000.0000,9055.3800,0.0000,0.2372,15.8259
1660,4000.0000,1414.2100,8062.2600,0.0000,0.1714,21.1853
1661,5000.0000,2236.0700,7071.0700,1000.0000,0.1313,31.9006
1662,4000.0000,3162.2800,6082.7600,2000.0000,0.1574,28.8864
1663,3000.0000,3162.2800,5099.0200,2000.0000,0.1221,23.1032
1664,2000.0000,2236.0700,4123.1100,2236.0700,0.1479,35.3035
1665,1000.0000,1414.2100,3162.2800,2828.4300,0.1439,41.0711
1666,0.0000,1000.0000,2236.0700,3605.5500,0.1913,22.7187
1667,1000.0000,1414.2100,1414.2100,4000.0000,0.2779,7.2676
1668,2000.0000,2000.0000,1000.0000,4123.1100,0.1862,7.0174
1669,7211.1000,2236.0700,25079.9000,6324.5600,0.0337,55.2042
1670,6403.1200,1414.2100,24083.2000,5385.1700,0.0390,27.4432
1671,5656.8500,1000.0000,23086.8000,4472.1400,0.0542,54.9995
1672,5000.0000,1414.2100,22090.7000,3605.5500,0.0809,39.3353
1673,4472.1400,2236.0700,21095.0000,2828.4300,0.0677,17.0186
1674,4123.1100,1414.2100,20099.8000,2000.0000,0.0738,19.7067
1675,4000.0000,1000.0000,19105.0000,1000.0000,0.0747,23.0155
1676,4123.1100,1414.2100,18110.8000,0.0000,0.0827,28.6988
1677,4472.1400,1000.0000,17117.2000,1000.0000,0.1011,16.0037
1678,4123.1100,1414.2100,16124.5000,1414.2100,0.1157,38.2156
1679,3162.2800,2000.0000,15132.7000,1000.0000,0.1066,24.2188
1680,2236.0700,2000.0000,14142.1000,0.0000,0.1505,24.8076
1681,1414.2100,2236.0700,13152.9000,0.0000,0.1470,41.4457
1682,1000.0000,2000.0000,12165.5000,1000.0000,0.1691,19.4562
1683,1414.2100,1000.0000,11180.3000,1000.0000,0.1355,4.7230
1684,2236.0700,0.0000,10198.0000,0.0000,0.1580,10.1322
1685,3162.2800,0.0000,9219.5400,0.0000,0.1665,26.5177
1686,4123.1100,1000.0000,8246.2100,1000.0000,0.1326,53.8881
1687,5099.0200,2000.0000,7280.1100,1414.2100,0.1170,47.0461
1688,4123.1100,2828.4300,6324.5600,2236.0700,0.1294,31.7162
1689,3162.2800,3605.5500,5385.1700,3000.0000,0.0999,17.6828
1690,2236.0700,2828.4300,4472.1400,3162.2800,0.1202,44.2565
1691,1414.2100,2236.0700,3605.5500,3605.5500,0.1318,20.2738
1692,1000.0000,2000.0000,2828.4300,4242.6400,0.1701,18.5374
1693,1414.2100,1414.2100,2236.0700,5000.0000,0.2113,29.5412
1694,2236.0700,1000.0000,2000.0000,5099.0200,0.2281,19.5360
1695,6708.2000,2000.0000,25179.4000,5830.9500,0.0358,50.1504
1696,5830.9500,1000.0000,24186.8000,5099.0200,0.0292,62.1210
1697,5000.0000,0.0000,23194.8000,4123.1100,0.0294,41.4035
1698,4242.6400,1000.0000,22203.6000,3162.2800,0.0492,25.7850
1699,3605.5500,2000.0000,21213.2000,2236.0700,0.0861,41.7151
1700,3162.2800,1000.0000,20223.7000,1414.2100,0.0818,22.6068
1701,3000.0000,0.0000,19235.4000,1000.0000,0.0682,23.6163
1702,3162.2800,1000.0000,18248.3000,0.0000,0.0750,26.1439
1703,3605.5500,2000.0000,17262.7000,1000.0000,0.0904,14.6988
1704,4242.6400,2236.0700,16278.8000,2000.0000,0.1002,16.8029
1705,3605.5500,2236.0700,15297.1000,1000.0000,0.1273,20.6114
1706,2828.4300,2000.0000,14317.8000,0.0000,0.1526,47.1625
1707,2236.0700,2236.0700,13341.7000,0.0000,0.1163,31.8593
1708,2000.0000,2000.0000,12369.3000,1000.0000,0.1381,36.3571
1709,2236.0700,1414.2100,11401.8000,1414.2100,0.1710,14.6907
1710,2828.4300,1000.0000,10440.3000,1000.0000,0.1453,29.6640
1711,3605.5500,1000.0000,9486.8300,1000.0000,0.1016,30.7306
1712,4472.1400,1000.0000,8544.0000,1414.2100,0.0961,42.5116
1713,5385.1700,1414.2100,7615.7700,2236.0700,0.0738,29.8526
1714,4472.1400,2236.0700,6708.2000,2828.4300,0.0981,44.6666
1715,3605.5500,3000.0000,5830.9500,3605.5500,0.1108,26.4514
1716,2828.4300,3162.2800,5000.0000,4123.1100,0.1305,94.9223
1717,2236.0700,3000.0000,4242.6400,4472.1400,0.1504,49.7536
1718,6324.5600,2236.0700,25318.0000,5385.1700,0.0287,40.4931
1719,5385.1700,1414.2100,24331.1000,5000.0000,0.0370,35.6169
1720,4472.1400,1000.0000,23345.2000,4000.0000,0.0322,50.3214
1721,3605.5500,1414.2100,22360.7000,3000.0000,0.0543,45.5209
1722,2828.4300,1414.2100,21377.6000,2000.0000,0.0705,38.2686
1723,2236.0700,1000.0000,20396.1000,1000.0000,0.0911,13.2700
1724,2000.0000,1000.0000,19416.5000,0.0000,0.0668,7.9022
1725,2236.0700,1414.2100,18439.1000,0.0000,0.0878,23.5734
1726,2828.4300,2236.0700,17464.2000,1000.0000,0.1001,16.7031
1727,3605.5500,2000.0000,16492.4000,2000.0000,0.1139,20.2498
1728,4242.6400,1414.2100,15524.2000,1000.0000,0.1198,27.3299
1729,3605.5500,1000.0000,14560.2000,0.0000,0.1238,40.9345
1730,3162.2800,1414.2100,13601.5000,0.0000,0.1513,77.5534
1731,3000.0000,1000.0000,12649.1000,1000.0000,0.1374,24.6112
1732,3162.2800,1414.2100,11704.7000,2000.0000,0.1369,32.1330
1733,3605.5500,1000.0000,10770.3000,2000.0000,0.1206,44.0939
1734,4242.6400,0.0000,9848.8600,2000.0000,0.1045,41.6049
