grid_id,dist_ranger,dist_salt,dist_vill,dist_str,ndvi_cv,slope
472,9219.54,3162.28,23021.7,7071.07,0.158,27.877
473,8246.21,3000,22022.7,6082.76,0.2264,31.8719
474,7280.11,3162.28,21023.8,5099.02,0.2092,48.078
475,6324.56,3000,20025,4123.11,0.1713,37.2974
476,5385.17,3162.28,19026.3,3162.28,0.2203,27.239
477,4472.14,3605.55,18027.8,2236.07,0.2441,29.0066
478,3605.55,3605.55,17029.4,1414.21,0.2817,19.3578
479,2828.43,3162.28,16031.2,1000,0.1416,6.9999
480,2236.07,2828.43,15033.3,0,0.1666,1.9552
481,2000,2236.07,14035.7,0,0.1931,5.0233
482,2236.07,2000,13038.4,1000,0.1825,5.2168
483,2828.43,2236.07,12041.6,2000,0.185,31.9355
484,3605.55,2828.43,11045.4,3000,0.2227,57.0906
485,4472.14,2236.07,10049.9,4000,0.1869,60.9574
486,5385.17,1414.21,9055.38,5000,0.3029,98.9894
487,6324.56,1000,8062.26,5000,0.2576,64.1844
488,6403.12,1414.21,7071.07,4242.64,0.2534,46.2246
489,5656.85,2236.07,6082.76,3605.55,0.2365,9.3033
490,5000,2828.43,5099.02,3162.28,0.1986,19.9156
491,4472.14,3605.55,4123.11,3000,0.1347,49.2467
492,4123.11,4472.14,3162.28,3162.28,0.2204,46.4233
493,14317.8,6403.12,32000,10049.9,0.0718,36.2597
494,13928.4,5830.95,31000,10000,0.0654,38.1078
495,13601.5,5385.17,30000,10000,0.0764,35.5724
496,13341.7,5099.02,29000,10049.9,0.1021,48.084
497,13152.9,5000,28000,10198,0.1041,54.4178
498,13038.4,5099.02,27000,10440.3,0.1264,46.8319
499,12041.6,5099.02,26000,10198,0.129,36.1187
500,11045.4,5000,25000,9219.54,0.1539,36.8745
501,10049.9,4472.14,24000,8246.21,0.1566,30.8102
502,9055.38,3605.55,23000,7280.11,0.1719,36.3107
503,8062.26,2828.43,22000,6324.56,0.1722,46.5727
504,7071.07,2236.07,21000,5385.17,0.1883,25.2628
505,6082.76,2000,20000,4472.14,0.1774,52.8842
506,5099.02,2236.07,19000,3605.55,0.2373,48.8828
507,4123.11,2828.43,18000,2828.43,0.1993,37.062
508,3162.28,3605.55,17000,2236.07,0.251,21.0477
509,2236.07,3162.28,16000,1414.21,0.0969,5.4093
510,1414.21,3000,15000,1000,0.1422,1.0245
511,1000,3000,14000,0,0.2656,13.5832
512,1414.21,3000,13000,1000,0.1795,3.4249
513,2236.07,3000,12000,2000,0.18,43.6926
514,3162.28,3000,11000,3000,0.2113,56.6665
515,4123.11,2000,10000,4000,0.267,45.4241
516,5099.02,1000,9000,5000,0.2516,78.5952
517,6082.76,0,8000,4472.14,0.277,20.288
518,5830.95,1000,7000,3605.55,0.261,34.1615
519,5000,2000,6000,2828.43,0.2344,34.1733
520,4242.64,3000,5000,2236.07,0.187,21.0209
521,3605.55,4000,4000,2000,0.1543,15.6157
522,3162.28,5000,3000,2236.07,0.2719,29.0704
523,15231.5,7211.1,32015.6,11045.4,0.0494,52.9106
524,14866.1,6708.2,31016.1,11000,0.0543,40.8695
525,14560.2,6324.56,30016.7,11000,0.0914,55.4739
526,14317.8,5656.85,29017.2,11045.4,0.1015,49.9716
527,14000,5000,28017.9,11180.3,0.0812,26.8341
528,13000,4472.14,27018.5,11401.8,0.1279,28.2731
529,12000,4123.11,26019.2,10440.3,0.1461,27.1052
530,11000,4000,25020,9486.83,0.1028,15.5869
531,10000,4000,24020.8,8544,0.0877,29.438
532,9000,3162.28,23021.7,7615.77,0.1425,54.9035
533,8000,2236.07,22022.7,6708.2,0.1347,37.6731
534,7000,1414.21,21023.8,5830.95,0.1555,59.4406
535,6000,1000,20025,5000,0.1458,22.0371
536,5000,1414.21,19026.3,4123.11,0.1858,23.037
537,4000,2236.07,18027.8,3162.28,0.1705,24.7804
538,3000,2828.43,17029.4,2236.07,0.1872,29.872
539,2000,2236.07,16031.2,1414.21,0.1647,11.3234
540,1000,2000,15033.3,1000,0.1437,1.2643
541,0,2000,14035.7,0,0.3197,9.2915
542,1000,2236.07,13038.4,1000,0.1784,3.4889
543,2000,2000,12041.6,2000,0.1751,37.2999
544,3000,2236.07,11045.4,3000,0.2388,80.3452
545,4000,2236.07,10049.9,4000,0.2819,56.2348
546,5000,1414.21,9055.38,5000,0.264,91.3811
547,6000,1000,8062.26,4123.11,0.2868,48.195
548,5385.17,1414.21,7071.07,3162.28,0.2288,37.4801
549,4472.14,2236.07,6082.76,2236.07,0.2361,51.9804
550,3605.55,3162.28,5099.02,1414.21,0.2686,20.2791
551,2828.43,4123.11,4123.11,1000,0.2469,48.6142
552,2236.07,5099.02,3162.28,1414.21,0.3118,24.4444
553,16155.5,7615.77,32062.4,12041.6,0.0561,50.5528
554,15811.4,6708.2,31064.4,12000,0.0544,43.0032
555,15524.2,5830.95,30066.6,12000,0.0596,80.7107
556,15033.3,5000,29068.9,12041.6,0.0907,51.406
557,14035.7,4242.64,28071.3,12165.5,0.1144,39.0293
558,13038.4,3605.55,27074,11704.7,0.0857,20.4386
559,12041.6,3162.28,26076.8,10770.3,0.0804,15.5562
560,11045.4,3000,25079.9,9848.86,0.0885,12.5006
561,10049.9,3000,24083.2,8944.27,0.1145,63.9152
562,9055.38,3000,23086.8,8000,0.1527,57.733
563,8062.26,2000,22090.7,7000,0.1564,22.4791
564,7071.07,1000,21095,6000,0.1657,35.3345
565,6082.76,0,20099.8,5000,0.1203,13.3419
566,5099.02,1000,19105,4000,0.1862,44.1081
567,4123.11,2000,18110.8,3000,0.2363,40.7119
568,3162.28,2236.07,17117.2,2000,0.1892,31.4008
569,2236.07,1414.21,16124.5,1000,0.1991,13.0891
570,1414.21,1000,15132.7,0,0.1988,8.0187
571,1000,1000,14142.1,0,0.2291,5.7074
572,1414.21,1414.21,13152.9,1000,0.1442,12.1661
573,2236.07,1000,12165.5,2000,0.168,16.0093
574,3162.28,1414.21,11180.3,3000,0.2129,54.6928
575,4123.11,2000,10198,4000,0.297,79.3185
576,5099.02,1000,9219.54,4000,0.3253,70.2185
577,6082.76,0,8246.21,4000,0.2368,60.5325
578,5099.02,1000,7280.11,3000,0.2695,74.2671
579,4123.11,2000,6324.56,2000,0.3272,34.9649
580,3162.28,3000,5385.17,1000,0.3016,30.0593
581,2236.07,4000,4472.14,0,0.3064,20.9597
582,1414.21,4472.14,3605.55,1000,0.3968,28.2447
583,16763.1,6324.56,31144.8,13000,0.0313,32.7671
584,16124.5,5385.17,30149.6,13000,0.0753,107.516
585,15132.7,4472.14,29154.8,13038.4,0.0859,74.0691
586,14142.1,3605.55,28160.3,13000,0.1288,22.9545
587,13152.9,2828.43,27166.2,12000,0.0978,35.413
588,12165.5,2236.07,26172.5,11000,0.0939,20.968
589,11180.3,2000,25179.4,10000,0.0977,19.9513
590,10198,2000,24186.8,9000,0.09,42.558
591,9219.54,2236.07,23194.8,8000,0.1462,27.1521
592,8246.21,2236.07,22203.6,7000,0.1338,56.897
593,7280.11,1414.21,21213.2,6000,0.1736,41.4763
594,6324.56,1000,20223.7,5000,0.1684,40.1349
595,5385.17,1414.21,19235.4,4000,0.1503,46.7422
596,4472.14,2236.07,18248.3,3000,0.1878,46.9416
597,3605.55,2000,17262.7,2000,0.2016,41.8383
598,2828.43,1000,16278.8,1000,0.1419,10.825
599,2236.07,0,15297.1,0,0.199,15.4812
600,2000,0,14317.8,1000,0.2027,11.0115
601,2236.07,1000,13341.7,1414.21,0.1721,1.85
602,2828.43,0,12369.3,2236.07,0.2001,13.4537
603,3605.55,1000,11401.8,2828.43,0.1826,34.2719
604,4472.14,2000,10440.3,3162.28,0.2497,51.956
605,5385.17,1414.21,9486.83,3000,0.2266,41.4006
606,6000,1000,8544,3000,0.2561,57.1387
607,5000,1414.21,7615.77,3000,0.2619,50.433
608,4000,2236.07,6708.2,2000,0.2947,45.1797
609,3000,3000,5830.95,1000,0.3025,19.5434
610,2000,3162.28,5000,0,0.299,23.0474
611,1000,3605.55,4242.64,0,0.2762,24.0554
612,0,3605.55,3605.55,0,0.2155,15.4983
613,1000,3162.28,3162.28,0,0.1682,23.4333
614,2000,2828.43,3000,0,0.1817,51.652
615,3000,2236.07,3162.28,0,0.1693,62.9114
616,4000,2000,3605.55,0,0.1057,57.2281
617,16278.8,5099.02,30265.5,14000,0.0437,39.3618
618,15297.1,4123.11,29274.6,14000,0.1039,57.8949
619,14317.8,3162.28,28284.3,13000,0.0977,43.2071
620,13341.7,2236.07,27294.7,12000,0.0799,19.4676
621,12369.3,1414.21,26305.9,11000,0.0971,17.9917
622,11401.8,1000,25318,10000,0.1108,29.8378
623,10440.3,1000,24331.1,9000,0.1309,22.613
624,9486.83,1414.21,23345.2,8000,0.1274,34.8717
625,8544,2236.07,22360.7,7000,0.1507,28.6849
626,7615.77,2236.07,21377.6,6000,0.1662,26.4908
627,6708.2,2000,20396.1,5000,0.1196,10.5891
628,5830.95,2236.07,19416.5,4000,0.143,19.0226
629,5000,2828.43,18439.1,3000,0.112,84.6968
630,4242.64,2236.07,17464.2,2000,0.1702,78.3135
631,3605.55,1414.21,16492.4,1000,0.1854,9.3062
632,3162.28,1000,15524.2,0,0.2222,24.235
633,3000,1000,14560.2,0,0.2124,5.2156
634,3162.28,1414.21,13601.5,1000,0.2056,3.3689
635,3605.55,1000,12649.1,1414.21,0.2448,21.8304
636,4242.64,1414.21,11704.7,2236.07,0.234,42.6385
637,5000,2236.07,10770.3,2236.07,0.3046,23.5196
638,5830.95,2236.07,9848.86,2000,0.2587,31.9107
639,6082.76,2000,8944.27,2000,0.2278,37.0546
640,5099.02,2236.07,8062.26,2000,0.2717,54.1508
641,4123.11,2000,7211.1,2236.07,0.2966,24.5799
642,3162.28,2000,6403.12,1414.21,0.3018,18.9682
643,2236.07,2236.07,5656.85,1000,0.3151,9.1421
644,1414.21,2828.43,5000,0,0.2315,14.901
645,1000,2828.43,4472.14,0,0.1998,25.0072
646,1414.21,2236.07,4123.11,1000,0.2439,39.1833
647,2236.07,2000,4000,1000,0.2252,24.7724
648,3162.28,1414.21,4123.11,1000,0.1683,19.5443
649,4123.11,1000,4472.14,0,0.2452,46.1344
650,5099.02,1000,5000,0,0.2068,18.7131
651,6082.76,0,5656.85,0,0.1472,19.9708
652,7071.07,1000,6403.12,0,0.0742,60.6148
653,8062.26,2000,7071.07,1000,0.0834,28.5707
654,7211.1,1000,7810.25,2000,0.0929,26.6576
655,16492.4,5000,30413.8,15000,0.0464,49.3669
656,15524.2,4000,29427.9,14035.7,0.0802,59.7551
657,14560.2,3000,28442.9,13038.4,0.0722,52.0713
658,13601.5,2000,27459.1,12041.6,0.0914,21.4474
659,12649.1,1000,26476.4,11045.4,0.0933,21.0138
660,11704.7,0,25495.1,10049.9,0.1165,14.7651
661,10770.3,0,24515.3,9055.38,0.1274,24.0788
662,9848.86,1000,23537.2,8062.26,0.1569,58.7756
663,8944.27,2000,22561,7071.07,0.1683,28.9507
664,8062.26,3000,21587,6082.76,0.1312,12.7738
665,7211.1,3000,20615.5,5099.02,0.1327,12.6136
666,6403.12,3162.28,19646.9,4123.11,0.1364,5.5852
667,5656.85,3605.55,18681.5,3162.28,0.248,97.7501
668,5000,2828.43,17720,2236.07,0.2187,40.4675
669,4472.14,2236.07,16763.1,1414.21,0.1455,24.3032
670,4123.11,1414.21,15811.4,1000,0.1278,4.9534
671,4000,1000,14866.1,0,0.1694,3.5014
672,4123.11,1414.21,13928.4,0,0.2328,24.0532
673,4472.14,2000,13000,1000,0.2389,46.4358
674,5000,2236.07,12083,2000,0.2121,24.6504
675,5656.85,2828.43,11180.3,1414.21,0.2677,27.076
676,6403.12,3162.28,10295.6,1000,0.2175,15.1614
677,6324.56,2236.07,9433.98,1000,0.2333,11.0949
678,5385.17,1414.21,8602.33,1000,0.2634,8.8352
679,4472.14,1000,7810.25,1414.21,0.2802,26.7644
680,3605.55,1000,7071.07,1414.21,0.2896,15.4728
681,2828.43,1414.21,6403.12,1000,0.2776,6.2765
682,2236.07,2236.07,5830.95,0,0.2051,12.741
683,2000,2236.07,5385.17,1000,0.2823,60.2326
684,2236.07,1414.21,5099.02,1000,0.2522,77.2491
685,2828.43,1000,5000,1000,0.1856,57.5699
686,3605.55,1000,5099.02,1000,0.1529,47.2563
687,4472.14,0,5385.17,1000,0.1886,19.3664
688,5385.17,1000,5830.95,1000,0.2403,27.6919
689,6324.56,1000,6403.12,1000,0.2154,15.4059
690,7280.11,1414.21,7071.07,1000,0.2145,25.5389
691,7615.77,2236.07,7810.25,1414.21,0.0838,27.1866
692,6708.2,1414.21,8062.26,2236.07,0.115,41.5547
693,16155.5,5099.02,30594.1,15132.7,0.0477,48.5659
694,15231.5,4123.11,29614.2,14142.1,0.0582,75.0337
695,14317.8,3162.28,28635.6,13152.9,0.0778,42.3407
696,13416.4,2236.07,27658.6,12165.5,0.082,17.4845
697,12530,1414.21,26683.3,11180.3,0.1215,20.7163
698,11661.9,1000,25709.9,10198,0.1451,24.9858
699,10816.7,1000,24738.6,9219.54,0.1439,42.6679
700,10000,1414.21,23769.7,8246.21,0.1141,26.3436
701,9219.54,2236.07,22803.5,7280.11,0.1636,30.6259
702,8485.28,3162.28,21840.3,6324.56,0.1408,18.8015
703,7810.25,4000,20880.6,5385.17,0.1555,24.4528
704,7071.07,4123.11,19924.9,4472.14,0.1377,7.0554
705,6403.12,3605.55,18973.7,3605.55,0.1548,81.9526
706,5830.95,3000,18027.8,2828.43,0.1511,29.722
707,5385.17,2000,17088,2000,0.1296,45.308
708,5099.02,1000,16155.5,1000,0.1515,3.3235
709,5000,0,15231.5,0,0.1985,15.4844
710,5099.02,1000,14317.8,0,0.2325,51.0373
711,5385.17,2000,13416.4,1000,0.2506,38.2915
712,5830.95,2000,12530,2000,0.2999,24.7344
713,6403.12,2236.07,11661.9,1000,0.2562,11.1194
714,7071.07,2828.43,10816.7,0,0.2425,10.6918
715,6708.2,2000,10000,0,0.236,8.8944
716,5830.95,1000,9219.54,0,0.261,23.0802
717,5000,0,8485.28,1000,0.3099,26.6856
718,4242.64,0,7810.25,1000,0.3043,3.8744
719,3605.55,1000,7211.1,0,0.2493,4.2836
720,3162.28,1414.21,6708.2,0,0.1959,7.2088
721,3000,2000,6324.56,0,0.211,36.9166
722,3162.28,1000,6082.76,0,0.1742,61.6305
723,3605.55,0,6000,0,0.1531,26.5062
724,4242.64,1000,6082.76,0,0.171,30.6358
725,5000,1000,6324.56,0,0.2091,21.6066
726,5830.95,1000,6708.2,1000,0.2406,14.3686
727,6708.2,0,7211.1,2000,0.2483,14.1653
728,7615.77,1000,7810.25,2000,0.2362,29.0383
729,7280.11,2000,8485.28,2236.07,0.0933,24.2574
730,6324.56,2236.07,8246.21,2828.43,0.1123,57.5645
731,15811.4,5385.17,30805.8,14866.1,0.0419,46.0042
732,14866.1,4472.14,29832.9,13928.4,0.0531,60.9926
733,13928.4,3605.55,28861.7,13000,0.058,40.8599
734,13000,2828.43,27892.7,12041.6,0.095,44.06
735,12083,2236.07,26925.8,11045.4,0.1112,26.1391
736,11180.3,2000,25961.5,10049.9,0.1089,36.0666
737,10295.6,2000,25000,9055.38,0.1256,58.7694
738,9433.98,2236.07,24041.6,8062.26,0.1713,37.6005
739,8602.33,2828.43,23086.8,7071.07,0.1786,23.6158
740,7810.25,3605.55,22135.9,6082.76,0.1233,14.2975
741,7071.07,4472.14,21189.6,5099.02,0.1166,28.4029
742,6403.12,3605.55,20248.5,4123.11,0.1102,24.1112
743,5830.95,2828.43,19313.2,3162.28,0.1179,49.5093
744,5385.17,2236.07,18384.8,2236.07,0.1464,67.0028
745,5099.02,2000,17464.2,1414.21,0.1523,16.2673
746,5000,1414.21,16552.9,1000,0.1334,4.7234
747,5099.02,1000,15652.5,0,0.186,33.3377
748,5385.17,1414.21,14764.8,1000,0.2887,87.4375
749,5830.95,1414.21,13892.4,1000,0.2686,33.8523
750,6403.12,1000,13038.4,1000,0.2801,24.4419
751,7071.07,1414.21,12206.6,1000,0.3008,2.1967
752,7810.25,2236.07,11401.8,0,0.2506,4.3518
753,7211.1,2236.07,10630.1,0,0.294,5.0528
754,6403.12,1414.21,9899.5,0,0.2728,4.7151
755,5656.85,1000,9219.54,1000,0.3037,8.8291
756,5000,1000,8602.33,0,0.3067,9.6683
757,4472.14,0,8062.26,0,0.2218,12.5357
758,4123.11,1000,7615.77,1000,0.2652,16.0694
759,4000,1414.21,7280.11,0,0.2588,8.7162
760,4123.11,1414.21,7071.07,1000,0.225,34.9874
761,4472.14,1000,7000,0,0.2564,25.3066
762,5000,0,7071.07,0,0.2123,29.2806
763,5656.85,0,7280.11,0,0.2242,32.7953
764,6403.12,1000,7615.77,1000,0.2375,13.7669
765,7211.1,0,8062.26,1414.21,0.2065,17.1765
766,8062.26,1000,8602.33,2236.07,0.172,48.6957
767,7071.07,2000,9219.54,3162.28,0.1018,55.8254
768,6082.76,2000,8544,3000,0.0686,50.4321
769,5099.02,2236.07,7615.77,2000,0.0568,33.7085
770,4123.11,1414.21,6708.2,1000,0.1554,35.4778
771,3162.28,1000,5830.95,0,0.183,38.3795
772,2236.07,1414.21,5000,1000,0.188,31.0153
773,1414.21,1000,4242.64,2000,0.1837,30.2214
774,1000,1414.21,3605.55,3000,0.1851,33.4234
775,1414.21,2236.07,2828.43,4000,0.2683,39.7815
776,15524.2,5830.95,31048.3,14560.2,0.0425,63.9047
777,14560.2,5000,30083.2,13601.5,0.0463,31.2688
778,13601.5,4242.64,29120.4,12649.1,0.0715,52.7268
779,12649.1,3605.55,28160.3,11704.7,0.0877,31.7492
780,11704.7,3162.28,27202.9,10770.3,0.099,25.9212
781,10770.3,3000,26248.8,9848.86,0.1142,28.208
782,9848.86,3000,25298.2,8944.27,0.1195,54.1314
783,8944.27,3162.28,24351.6,8000,0.1214,62.698
784,8062.26,3605.55,23409.4,7000,0.1647,22.4058
785,7211.1,4242.64,22472.2,6000,0.1703,71.2739
786,6403.12,4123.11,21540.7,5000,0.1156,20.1001
787,5656.85,3162.28,20615.5,4000,0.1517,55.862
788,5000,2236.07,19697.7,3000,0.1349,77.3275
789,4472.14,1414.21,18788.3,2000,0.2051,51.8492
790,4123.11,1000,17888.5,1000,0.1447,10.8968
791,4000,1414.21,17000,0,0.133,13.1755
792,4123.11,2000,16124.5,0,0.1693,14.7428
793,4472.14,1414.21,15264.3,1000,0.2726,34.4781
794,5000,1000,14422.2,0,0.2249,63.7717
795,5656.85,0,13601.5,0,0.2471,5.7185
796,6403.12,1000,12806.2,0,0.2746,3.0416
797,7211.1,1414.21,12041.6,0,0.3141,2.4362
798,7810.25,2236.07,11313.7,1000,0.2959,6.8853
799,7071.07,1414.21,10630.1,0,0.2917,10.6924
800,6403.12,1000,10000,0,0.2946,8.3616
801,5830.95,0,9433.98,0,0.2292,10.5344
802,5385.17,1000,8944.27,1000,0.2584,6.0386
803,5099.02,0,8544,1414.21,0.1962,6.7402
804,5000,1000,8246.21,1000,0.2276,38.4574
805,5099.02,2000,8062.26,1414.21,0.2955,27.2813
806,5385.17,1414.21,8000,1000,0.2702,20.8286
807,5830.95,1000,8062.26,1000,0.2629,14.1718
808,6403.12,1000,8246.21,0,0.2368,20.289
809,7071.07,1414.21,8544,0,0.2621,20.9792
810,7810.25,1000,8944.27,1000,0.2372,19.7275
811,8000,1414.21,9433.98,2000,0.1647,37.1449
812,7000,1414.21,9848.86,3000,0.0867,23.0247
813,6000,1000,8944.27,3162.28,0.0479,22.0256
814,5000,1414.21,8062.26,2236.07,0.0664,27.6288
815,4000,1000,7071.07,1414.21,0.0962,34.6235
816,3000,0,6082.76,1000,0.1278,38.2607
817,2000,1000,5099.02,1414.21,0.1301,40.2869
818,1000,2000,4123.11,2236.07,0.175,29.0166
819,0,2236.07,3162.28,3162.28,0.1973,22.1975
820,1000,2828.43,2236.07,4123.11,0.2315,38.4578
821,15297.1,6403.12,31320.9,14317.8,0.0389,34.557
822,14317.8,5656.85,30364.5,13341.7,0.0454,66.8463
823,13341.7,5000,29410.9,12369.3,0.0852,51.4681
824,12369.3,4472.14,28460.5,11401.8,0.089,38.0662
825,11401.8,4123.11,27513.6,10440.3,0.1131,29.928
826,10440.3,4000,26570.7,9486.83,0.1303,41.536
827,9486.83,4000,25632,8544,0.138,68.4831
828,8544,4123.11,24698.2,7615.77,0.1361,58.1289
829,7615.77,4472.14,23769.7,6708.2,0.1807,48.8319
830,6708.2,5000,22847.3,5830.95,0.1872,20.1196
831,5830.95,4000,21931.7,5000,0.1115,20.134
832,5000,3000,21023.8,4000,0.1508,39.3012
833,4242.64,2000,20124.6,3000,0.1236,53.4964
834,3605.55,1000,19235.4,2000,0.2255,108.839
835,3162.28,0,18357.6,1000,0.1463,10.6468
836,3000,1000,17492.9,0,0.1541,13.3865
837,3162.28,2000,16643.3,0,0.197,18.2188
838,3605.55,1000,15811.4,1000,0.2238,45.3743
839,4242.64,0,15000,1000,0.2272,88.2683
840,5000,1000,14212.7,0,0.2572,11.7906
841,5830.95,0,13453.6,0,0.2574,3.1794
842,6708.2,1000,12727.9,1000,0.3033,1.8954
843,7615.77,2000,12041.6,0,0.2634,15.0684
844,7810.25,1000,11401.8,0,0.2684,28.6748
845,7211.1,0,10816.7,0,0.2368,8.1547
846,6708.2,0,10295.6,0,0.254,9.1544
847,6324.56,1000,9848.86,1000,0.2245,19.5909
848,6082.76,1000,9486.83,2000,0.3243,72.8888
849,6000,1414.21,9219.54,2000,0.3005,49.6579
850,6082.76,2236.07,9055.38,2236.07,0.2831,30.1859
851,6324.56,2236.07,9000,2000,0.29,12.4268
852,6708.2,2000,9055.38,1000,0.2239,5.4525
853,7211.1,2000,9219.54,0,0.2401,10.5366
854,7810.25,2236.07,9486.83,0,0.2659,34.219
855,8485.28,2000,9848.86,1000,0.197,33.4642
856,8062.26,2000,10295.6,2000,0.1271,27.7291
857,7071.07,1000,10000,2828.43,0.1266,39.6974
858,6082.76,0,9000,3605.55,0.069,25.3411
859,5099.02,1000,8000,2828.43,0.0483,34.2657
860,4123.11,1000,7000,2236.07,0.0408,32.0119
861,3162.28,0,6000,2000,0.0537,44.4807
862,2236.07,1000,5000,2236.07,0.1294,81.9736
863,1414.21,2000,4000,2828.43,0.1838,53.438
864,1000,3000,3000,3605.55,0.2509,42.9218
865,14142.1,6403.12,30675.7,13152.9,0.0421,56.3598
866,13152.9,5830.95,29732.1,12165.5,0.1169,106.394
867,12165.5,5385.17,28792.4,11180.3,0.0944,32.1817
868,11180.3,5099.02,27856.8,10198,0.1287,32.8485
869,10198,5000,26925.8,9219.54,0.1595,24.0082
870,9219.54,5000,26000,8246.21,0.1551,48.4847
871,8246.21,5099.02,25079.9,7280.11,0.1573,37.6245
872,7280.11,5385.17,24166.1,6324.56,0.1914,22.3915
873,6324.56,4472.14,23259.4,5385.17,0.1448,17.9321
874,5385.17,3605.55,22360.7,4472.14,0.1457,32.7249
875,4472.14,2828.43,21470.9,3605.55,0.1429,27.2926
876,3605.55,2236.07,20591.3,2828.43,0.1697,60.437
877,2828.43,1414.21,19723.1,2000,0.2248,33.967
878,2236.07,1000,18868,1000,0.1703,19.7094
879,2000,1414.21,18027.8,0,0.1738,14.722
880,2236.07,2236.07,17204.7,0,0.2088,21.4377
881,2828.43,1414.21,16401.2,1000,0.2095,40.1791
882,3605.55,1000,15620.5,0,0.2694,21.5649
883,4472.14,1414.21,14866.1,0,0.2357,10.093
884,5385.17,1000,14142.1,0,0.2728,5.3912
885,6324.56,1414.21,13453.6,0,0.2608,10.2769
886,7280.11,2236.07,12806.2,0,0.2236,13.5261
887,8246.21,1414.21,12206.6,0,0.237,38.9272
888,8062.26,1000,11661.9,0,0.2393,15.5394
889,7615.77,1000,11180.3,1000,0.2279,7.0763
890,7280.11,1414.21,10770.3,1414.21,0.2367,48.3005
891,7071.07,2000,10440.3,2000,0.2488,47.9755
892,7000,2236.07,10198,2236.07,0.2393,40.3036
893,7071.07,2828.43,10049.9,2828.43,0.2971,36.754
894,7280.11,3162.28,10000,2000,0.2656,15.9177
895,7615.77,3000,10049.9,1000,0.2111,9.725
896,8062.26,3000,10198,0,0.2211,11.7134
897,8602.33,3162.28,10440.3,0,0.1885,17.1917
898,9219.54,3000,10770.3,1000,0.1732,32.8879
899,8246.21,2236.07,11045.4,1414.21,0.0877,32.5838
900,7280.11,1414.21,10049.9,2236.07,0.109,29.0764
901,6324.56,1000,9055.38,3162.28,0.0818,32.5539
902,5385.17,1414.21,8062.26,3605.55,0.0601,21.5855
903,4472.14,1000,7071.07,3162.28,0.0615,63.4434
904,3605.55,0,6082.76,3000,0.0859,81.0095
905,2828.43,1000,5099.02,3162.28,0.1491,65.8929
906,2236.07,2000,4123.11,3605.55,0.168,19.8942
907,2000,2828.43,3162.28,3162.28,0.2425,19.1523
908,2236.07,3000,2236.07,3000,0.3051,44.9774
909,14035.7,7211.1,31016.1,13038.4,0.0601,58.1376
910,13038.4,6708.2,30083.2,12041.6,0.1133,49.5835
911,12041.6,6324.56,29154.8,11045.4,0.1136,42.4576
912,11045.4,6082.76,28231.2,10049.9,0.1471,19.8177
913,10049.9,6000,27313,9055.38,0.1467,47.8492
914,9055.38,6000,26400.8,8062.26,0.1192,34.4784
915,8062.26,6082.76,25495.1,7071.07,0.1203,31.2681
916,7071.07,5099.02,24596.7,6082.76,0.171,30.6852
917,6082.76,4123.11,23706.5,5099.02,0.1468,23.2895
918,5099.02,3162.28,22825.4,4123.11,0.1119,23.5329
919,4123.11,2236.07,21954.5,3162.28,0.077,17.377
920,3162.28,1414.21,21095,2236.07,0.1125,45.3148
921,2236.07,1000,20248.5,1414.21,0.2306,106.188
922,1414.21,1414.21,19416.5,1000,0.1635,28.8003
923,1000,2236.07,18601.1,0,0.1841,21.86
924,1414.21,2828.43,17804.5,0,0.2324,18.6225
925,2236.07,2236.07,17029.4,1000,0.2459,6.0608
926,3162.28,2000,16278.8,0,0.2545,28.4317
927,4123.11,2236.07,15556.3,0,0.2436,6.2272
928,5099.02,1414.21,14866.1,0,0.2237,13.0875
929,6082.76,1000,14212.7,0,0.2431,40.5532
930,7071.07,1414.21,13601.5,0,0.2543,62.0068
931,8062.26,2236.07,13038.4,1000,0.235,41.4361
932,8944.27,2000,12530,0,0.2657,34.9452
933,8544,2000,12083,0,0.2043,6.1445
934,8246.21,2236.07,11704.7,1000,0.1983,17.5856
935,8062.26,2828.43,11401.8,1000,0.2284,26.9115
936,8000,3162.28,11180.3,1414.21,0.185,46.1036
937,8062.26,3605.55,11045.4,2000,0.1586,32.2818
938,8246.21,4123.11,11000,2000,0.1989,28.2738
939,8544,4000,11045.4,1414.21,0.2011,10.8678
940,8944.27,4000,11180.3,1000,0.247,19.3667
941,9433.98,3605.55,11401.8,0,0.2131,34.8412
942,9486.83,2828.43,11704.7,0,0.1399,65.8111
943,8544,2236.07,11180.3,1000,0.1347,53.7191
944,7615.77,2000,10198,2000,0.1034,54.535
945,6708.2,2000,9219.54,3000,0.036,27.9761
946,5830.95,2236.07,8246.21,4000,0.0426,32.3609
947,5000,1414.21,7280.11,4123.11,0.0413,50.0152
948,4242.64,1000,6324.56,3605.55,0.067,40.5271
949,3605.55,1000,5385.17,3162.28,0.1073,31.0969
950,3162.28,1414.21,4472.14,2828.43,0.1429,29.859
951,3000,2236.07,3605.55,2236.07,0.187,75.0762
952,3162.28,2000,2828.43,2000,0.2351,38.4516
953,5000,2828.43,2236.07,3605.55,0.2064,50.6643
954,5830.95,3605.55,2236.07,4472.14,0.2436,28.5646
955,14000,8062.26,31384.7,13000,0.0487,37.9077
956,13000,7615.77,30463.1,12000,0.12,54.2552
957,12000,7280.11,29546.6,11000,0.1149,34.0242
958,11000,7071.07,28635.6,10000,0.1509,25.5778
