"Species","Rank","Type","Model_Covariates","Delta_wAIC","Weight","Parameter","Mean","SD","MCSE","Median","q2.5%","q5%","q10%","q25%","q50%","q75%","q90%","q95%","q97.5%"
"Sambar deer",3,"Spatial","ndvi_cv + elev + BB + DD",1.5,0.188,"beta0 (Intercept)",-1.1568500479879,0.376552643101277,0.0452600924424593,-1.11678464977225,-2.05416557887309,-1.85076733114474,-1.64628984312071,-1.36641859098955,-1.11678464977225,-0.902943804819862,-0.717996969401779,-0.612492081960427,-0.503370941173123
"Sambar deer",3,"Spatial","ndvi_cv + elev + BB + DD",1.5,0.188,"beta_ndvi_cv",-1.18096139748574,0.350028162241724,0.0365571229334337,-1.18573466044584,-1.86279141082332,-1.74601770465081,-1.62496508560991,-1.42493004570327,-1.18573466044584,-0.947769806271733,-0.732247692737678,-0.592958836690226,-0.473499642950855
"Sambar deer",3,"Spatial","ndvi_cv + elev + BB + DD",1.5,0.188,"beta_elev",-2.37282162479594,0.348857809889246,0.048418140637425,-2.35578249422693,-3.08755500732986,-2.95451093912831,-2.82240656008515,-2.59808559744365,-2.35578249422693,-2.14275958951523,-1.94481756522722,-1.81487854218446,-1.69304155180294
"Sambar deer",3,"Spatial","ndvi_cv + elev + BB + DD",1.5,0.188,"beta_BB",-1.69361226014466,0.933241221259996,0.0676578407773962,-1.59842663465126,-3.73902115371302,-3.35111591727037,-2.95510773820365,-2.29702249903476,-1.59842663465126,-1.00528499219874,-0.577109849690059,-0.334344858408502,-0.152254835911624
"Sambar deer",3,"Spatial","ndvi_cv + elev + BB + DD",1.5,0.188,"beta_DD",-0.563626325420979,0.549480691067407,0.0332511144927702,-0.442547504595578,-1.96121235904819,-1.68089904504345,-1.32279336118736,-0.844257628727299,-0.442547504595578,-0.176293489124112,0.0148407856855741,0.117606167359245,0.203930981703587
"Sambar deer",3,"Spatial","ndvi_cv + elev + BB + DD",1.5,0.188,"sigma_spatial (CAR SD)",1.36468960031521,0.0915696152229419,0.0137909823684894,1.37950198203981,1.17333135754427,1.20036641160126,1.22819171411227,1.29520406350249,1.37950198203981,1.44096333670515,1.47678703576112,1.4872898742061,1.49396615488226
"Wild boar",1,"Spatial","slope",0,0.527,"beta0 (Intercept)",0.018567488601043,0.17970683265188,0.00575591008809301,0.0209784899549277,-0.347402418022875,-0.286931016211885,-0.213094502303836,-0.0943431237109766,0.0209784899549277,0.142090847148653,0.246557866880668,0.306723160184463,0.366730437463904
"Wild boar",1,"Spatial","slope",0,0.527,"beta_slope",0.480708291440326,0.216944724893034,0.00553812490118207,0.481761569349418,0.0421343816736721,0.119457762950347,0.20478096444416,0.338110212370893,0.481761569349418,0.620936601011355,0.760006965928491,0.840157678985805,0.902044741501297
"Wild boar",1,"Spatial","slope",0,0.527,"sigma_spatial (CAR SD)",0.349099547379666,0.115896519463597,0.0682108462053871,0.304235167720016,0.218035990936278,0.223541937679423,0.23551140741283,0.263464955320172,0.304235167720016,0.451886135552243,0.547350354235632,0.568961520071653,0.58897913961181
"Wild boar",2,"Spatial","slope + BB",0.68,0.375,"beta0 (Intercept)",-0.399835644944267,0.300742649622155,0.0182374288635708,-0.376773252181266,-1.06286175514353,-0.925674722409455,-0.785111319195667,-0.593330624996207,-0.376773252181266,-0.183550189633251,-0.0314186342760813,0.0505529165801464,0.123506755142014
"Wild boar",2,"Spatial","slope + BB",0.68,0.375,"beta_slope",0.443883053476825,0.246990332624083,0.0087111710609516,0.451560953081791,-0.04660793471049,0.0299945942190063,0.119457116111294,0.274866393809997,0.451560953081791,0.614861281636461,0.762469084071133,0.842389544809942,0.909005903417621
